Time (s),T (C),RH,v (m/s)
15.8480864,21.8770447,56.6438789,5.35E-01
15.8570251,21.8110657,56.527298,5.09E-01
15.8659649,21.7645569,56.4565315,4.91E-01
15.8749056,21.7314148,56.4118462,4.75E-01
15.8838472,21.7063293,56.3744354,4.63E-01
15.8927526,21.6888123,56.3444901,4.56E-01
15.901639,21.6784058,56.3215332,4.52E-01
15.9105415,21.6749268,56.3052254,4.49E-01
15.9194689,21.6803589,56.3043594,4.49E-01
15.9284134,21.6988525,56.3316345,4.48E-01
15.9373484,21.7354126,56.394619,4.51E-01
15.9462757,21.7883301,56.4904518,4.50E-01
15.9552526,21.8575439,56.6172295,4.60E-01
15.9642668,21.946167,56.7827148,4.71E-01
15.9733,22.0522156,56.98703,4.85E-01
15.9823399,22.165741,57.2220192,4.98E-01
15.9913826,22.2753906,57.437088,5.05E-01
16.000391,22.3631287,57.6125793,5.11E-01
16.0093956,22.4356995,57.7087746,5.16E-01
16.0183964,22.4849854,57.7444916,5.21E-01
16.0273895,22.5032043,57.7688828,5.26E-01
16.0364113,22.4955139,57.7848206,5.30E-01
16.0454311,22.4785156,57.7493477,5.31E-01
16.0544281,22.4529114,57.6626015,5.30E-01
16.0633945,22.4207764,57.620697,5.28E-01
16.0723457,22.3994446,57.5800133,5.24E-01
16.0813065,22.3800354,57.5546188,5.18E-01
16.0903015,22.3638916,57.5033379,5.08E-01
16.0993271,22.3458862,57.4159927,4.94E-01
16.1083279,22.3111877,57.3167877,4.80E-01
16.1173058,22.296875,57.2747307,4.71E-01
16.1262779,22.2971497,57.2047653,4.64E-01
16.1352997,22.2989502,57.1293602,4.58E-01
16.1443253,22.3129578,57.0773659,4.58E-01
16.1533566,22.3521423,57.1127892,4.64E-01
16.1623402,22.4281921,57.2222176,4.68E-01
16.1712856,22.5256042,57.3323326,4.73E-01
16.1802177,22.6355896,57.4078026,4.75E-01
16.1891785,22.7432556,57.5373154,4.73E-01
16.1981335,22.8569946,57.708992,4.69E-01
16.2070656,22.9740906,57.8422127,4.62E-01
16.2159882,23.0814209,57.9895782,4.53E-01
16.2249374,23.173645,58.1465645,4.43E-01
16.2339497,23.2467041,58.2879944,4.34E-01
16.2429619,23.3023071,58.3992538,4.29E-01
16.2519665,23.3382874,58.4761543,4.25E-01
16.2609234,23.3562927,58.5185699,4.23E-01
16.2698803,23.3569336,58.5328445,4.24E-01
16.2788849,23.3414612,58.5231895,4.27E-01
16.2878952,23.3106995,58.491497,4.31E-01
16.2969074,23.2672729,58.4408226,4.35E-01
16.3059616,23.2129211,58.374321,4.37E-01
16.315012,23.1554871,58.2943039,4.37E-01
16.3240929,23.1062317,58.2276878,4.34E-01
16.3331718,23.0467224,58.2026787,4.28E-01
16.342226,22.9842224,58.1761475,4.22E-01
16.3512573,22.9242859,58.1209412,4.15E-01
16.3602753,22.8674927,58.0655937,4.06E-01
16.3692913,22.8139954,58.0141373,4.00E-01
16.3782711,22.7615051,57.9778671,3.92E-01
16.387249,22.7118835,57.9375343,3.82E-01
16.3962116,22.6653137,57.8863792,3.73E-01
16.4052067,22.6215515,57.8359184,3.62E-01
16.4142132,22.5783691,57.7908325,3.52E-01
16.4232197,22.5333557,57.7386971,3.45E-01
16.4322529,22.4913025,57.6933365,3.35E-01
16.4413033,22.4559326,57.6563416,3.22E-01
16.4503479,22.4275818,57.6311188,3.13E-01
16.4593887,22.4084778,57.6185989,3.03E-01
16.4684067,22.3985596,57.6152153,2.94E-01
16.4774151,22.395813,57.6268921,2.87E-01
16.4864178,22.4009705,57.6476326,2.77E-01
16.4954052,22.4104004,57.7230988,2.70E-01
16.5043831,22.4345093,57.8133659,2.61E-01
16.5133114,22.4730835,57.8543129,2.50E-01
16.5222054,22.5004578,57.898159,2.39E-01
16.5310745,22.5096436,57.9728012,2.32E-01
16.5399113,22.5278625,57.9776001,2.21E-01
16.5487232,22.5384827,57.9702263,2.12E-01
16.5575447,22.5466309,57.9454498,2.01E-01
16.5663738,22.550415,57.8995361,1.99E-01
16.5752258,22.5470276,57.8803482,1.91E-01
16.5841389,22.5426636,57.8459091,1.79E-01
16.5930882,22.5322571,57.8077202,1.71E-01
16.6020622,22.5202332,57.7600555,1.64E-01
16.611042,22.506073,57.7289925,1.56E-01
16.6200085,22.4897461,57.6950951,1.47E-01
16.6289616,22.4726868,57.6653366,1.41E-01
16.6378994,22.4557495,57.6383476,1.35E-01
16.6467876,22.4380798,57.6161385,1.28E-01
16.6556721,22.4210815,57.5908432,1.24E-01
16.664608,22.3994141,57.5660591,1.21E-01
16.6735573,22.3742981,57.5330505,1.19E-01
16.6825123,22.3466797,57.4969292,1.17E-01
16.6914635,22.3231812,57.4465942,1.20E-01
16.7003994,22.2962646,57.4115524,1.18E-01
16.7093124,22.2701416,57.3769798,1.18E-01
16.7182655,22.2375793,57.3658829,1.18E-01
16.7272186,22.2194519,57.3218575,1.23E-01
16.7361488,22.2007141,57.2919235,1.16E-01
16.7450619,22.18573,57.2621651,1.20E-01
16.7539654,22.1678162,57.2446709,1.34E-01
16.7629013,22.153595,57.2192917,1.33E-01
16.7718315,22.1391602,57.1949654,1.32E-01
16.7807579,22.1228943,57.1746483,1.32E-01
16.7897091,22.1102905,57.1441193,1.50E-01
16.7986698,22.0894775,57.1364479,1.56E-01
16.8076096,22.0744934,57.1131363,1.61E-01
16.8165436,22.0605164,57.0867653,1.67E-01
16.8254986,22.0464172,57.0570869,1.79E-01
16.8344555,22.025238,57.0446892,1.83E-01
16.843441,22.0121765,57.0090828,1.88E-01
16.8524437,21.9955139,56.9840927,1.92E-01
16.8614388,21.9801025,56.9573097,2.03E-01
16.87043,21.9613342,56.9471893,2.08E-01
16.8794212,21.9448853,56.936348,2.15E-01
16.888422,21.9325256,56.9219055,2.20E-01
16.897398,21.9260864,56.9152489,2.31E-01
16.9064045,21.9322815,56.9206886,2.39E-01
16.9154549,21.9454041,56.9579048,2.48E-01
16.9245186,21.9760437,57.0051384,2.49E-01
16.9335709,22.0174255,57.0510864,2.51E-01
16.9426212,22.06604,57.1145592,2.60E-01
16.9517059,22.1207581,57.197155,2.62E-01
16.9607983,22.1818848,57.2915611,2.67E-01
16.9698887,22.2477112,57.391613,2.69E-01
16.978981,22.3195496,57.4846039,2.62E-01
16.988081,22.3909302,57.5824509,2.65E-01
16.9971981,22.4684448,57.6672058,2.68E-01
17.0063362,22.5372925,57.7715454,2.64E-01
17.0154476,22.6055603,57.8666992,2.73E-01
17.0245209,22.6715088,57.9577446,2.70E-01
17.0335808,22.7301636,58.0483971,2.71E-01
17.0426407,22.7854309,58.1284599,2.70E-01
17.0517044,22.8356628,58.200161,2.74E-01
17.0607777,22.8763428,58.2667046,2.69E-01
17.0698204,22.9118652,58.3113785,2.61E-01
17.0788689,22.9390564,58.3443031,2.66E-01
17.0879211,22.9549561,58.3708153,2.61E-01
17.0969715,22.9588318,58.3934975,2.69E-01
17.1060505,22.9581604,58.3917847,2.62E-01
17.1151428,22.9480286,58.3810272,2.58E-01
17.1242123,22.9284973,58.3642769,2.59E-01
17.1332684,22.9044189,58.3324966,2.60E-01
17.1423149,22.8729553,58.3041,2.55E-01
17.1513596,22.8414612,58.2671051,2.52E-01
17.1604042,22.8098755,58.2199936,2.51E-01
17.1694241,22.7687378,58.1894264,2.44E-01
17.1784172,22.7350769,58.1434784,2.42E-01
17.187418,22.7151184,58.1187973,2.38E-01
17.1964474,22.7147522,58.1059799,2.38E-01
17.2054596,22.7211914,58.1116676,2.37E-01
17.2144566,22.7380676,58.1168365,2.30E-01
17.2234573,22.7557068,58.1329536,2.30E-01
17.2324772,22.7632141,58.1900063,2.30E-01
17.2415161,22.7738953,58.2555771,2.26E-01
17.2505474,22.7799683,58.3371391,2.27E-01
17.2595654,22.7874146,58.375782,2.24E-01
17.2685814,22.8062134,58.3648605,2.27E-01
17.2775669,22.8218994,58.3505173,2.25E-01
17.2865391,22.8305054,58.3645287,2.26E-01
17.2955303,22.8423462,58.3617744,2.27E-01
17.3045521,22.8529053,58.3588829,2.24E-01
17.3135872,22.8711853,58.3231201,2.27E-01
17.3226318,22.8870239,58.2988853,2.31E-01
17.3316689,22.8953552,58.2759743,2.30E-01
17.3407116,22.8967285,58.2530785,2.32E-01
17.3497448,22.8960266,58.2183533,2.33E-01
17.3587627,22.8872986,58.1936493,2.38E-01
17.3677692,22.8771362,58.1690788,2.38E-01
17.3767662,22.8651123,58.1418152,2.42E-01
17.3857708,22.8518066,58.1039238,2.46E-01
17.3947964,22.8306885,58.0720825,2.45E-01
17.4038239,22.8075867,58.0350113,2.47E-01
17.4128551,22.7779846,58.0283508,2.52E-01
17.4218731,22.7583923,57.9858017,2.59E-01
17.4308662,22.7360229,57.9435692,2.57E-01
17.4398422,22.7081909,57.910965,2.58E-01
17.4487953,22.6801453,57.8742256,2.60E-01
17.4577351,22.6552429,57.8243866,2.59E-01
17.466671,22.6289673,57.7814407,2.61E-01
17.4756165,22.6020508,57.7525749,2.66E-01
17.4845657,22.5778503,57.7305145,2.64E-01
17.4935017,22.559082,57.7294884,2.64E-01
17.5024223,22.5522766,57.7330246,2.66E-01
17.5113087,22.5592346,57.7368393,2.68E-01
17.5202084,22.5686035,57.7715111,2.69E-01
17.5291386,22.5871582,57.8129578,2.70E-01
17.5380993,22.6160278,57.8552589,2.74E-01
17.5470448,22.6403809,57.9069748,2.76E-01
17.5559597,22.6707458,57.9611549,2.82E-01
17.5648861,22.708252,58.0107346,2.83E-01
17.5738659,22.747406,58.0652847,2.90E-01
17.5828648,22.7875977,58.1210861,2.93E-01
17.5918446,22.828949,58.1571579,2.96E-01
17.60079,22.8625183,58.1876984,3.02E-01
17.6096954,22.8995972,58.2181587,3.04E-01
17.6185799,22.9343567,58.2552376,3.06E-01
17.6274662,22.9656982,58.3031845,3.13E-01
17.6363602,22.9957581,58.3656921,3.12E-01
17.6452579,23.0280151,58.4316864,3.16E-01
17.6541786,23.0610046,58.4934158,3.18E-01
17.6630821,23.0975342,58.5478973,3.22E-01
17.671978,23.1393433,58.5986366,3.26E-01
17.680872,23.1895142,58.642292,3.27E-01
17.6897488,23.2550964,58.676136,3.29E-01
17.698616,23.3311157,58.7115631,3.31E-01
17.7074795,23.4185486,58.7713242,3.37E-01
17.716383,23.522644,58.836071,3.43E-01
17.7253265,23.6313477,58.9245491,3.52E-01
17.7342873,23.7774353,58.889492,3.59E-01
17.7432594,23.9100037,58.9217072,3.68E-01
17.7522545,24.0121765,58.9990387,3.81E-01
17.7612648,24.081543,59.0512695,3.89E-01
17.7702446,24.1071777,59.0970688,4.00E-01
17.7792225,24.0562134,59.0771179,4.08E-01
17.7881966,23.8984375,58.992672,4.16E-01
17.797163,23.6341553,58.8117905,4.22E-01
17.8061352,23.2612915,58.5283623,4.28E-01
17.8151207,22.8661804,58.1254654,4.25E-01
17.8241062,22.4622803,57.6647148,4.30E-01
17.8330784,22.0853577,57.1958122,4.26E-01
17.8420334,21.7662048,56.7650146,4.20E-01
17.8509407,21.5268555,56.4242287,4.18E-01
17.8598328,21.3726196,56.2052307,4.17E-01
17.868803,21.3017273,56.1099777,4.13E-01
17.8777714,21.2935791,56.1218262,4.09E-01
17.8867226,21.3242493,56.2093925,4.05E-01
17.895668,21.4156799,56.3342285,4.00E-01
17.9046078,21.5507202,56.4997902,3.96E-01
17.9135532,21.6897583,56.6782875,3.88E-01
17.9225426,21.8311157,56.8487816,3.84E-01
17.9315968,21.9815979,57.0203362,3.78E-01
17.9406662,22.1437073,57.2211609,3.74E-01
17.9497166,22.3235168,57.4567719,3.73E-01
17.958746,22.5176392,57.7178535,3.74E-01
17.9677582,22.717926,57.9793854,3.67E-01
17.9767685,22.911438,58.2129593,3.69E-01
17.9858055,23.0870056,58.399086,3.63E-01
17.9948292,23.2289124,58.5331612,3.51E-01
18.0038414,23.3377991,58.618145,3.44E-01
18.0128155,23.4172058,58.6428413,3.21E-01
18.0217609,23.4501038,58.6715775,3.07E-01
18.0306931,23.5044556,58.6382027,2.94E-01
18.039608,23.5506287,58.7168083,2.83E-01
18.0485592,23.6024475,58.8073311,2.86E-01
18.0575466,23.6464844,58.9040337,2.93E-01
18.0664997,23.6861877,58.9755936,3.03E-01
18.0754414,23.7185059,59.0183372,3.11E-01
18.0844154,23.7451172,59.0380058,3.21E-01
18.0933647,23.7519836,59.0478821,3.36E-01
18.1023216,23.7465515,59.0346756,3.51E-01
18.1113319,23.7270508,59.0049629,3.64E-01
18.1203499,23.6835022,58.9537277,3.83E-01
18.1293697,23.6081848,58.8739738,4.07E-01
18.1383972,23.4990234,58.7638779,4.33E-01
18.1474171,23.3596191,58.6481628,4.62E-01
18.1564522,23.2010803,58.5595779,4.87E-01
18.1655064,23.0689392,58.4258003,5.20E-01
18.1745224,22.9781189,58.3287468,5.54E-01
18.1834736,22.9249878,58.3021049,5.91E-01
18.1923637,22.9073792,58.2972832,6.21E-01
18.2012196,22.9250793,58.3035774,6.52E-01
18.2100639,22.9605103,58.3321762,6.80E-01
18.2189198,23.0099487,58.3670616,7.04E-01
18.2277985,23.0645447,58.3972702,7.24E-01
18.2366982,23.1168213,58.4247284,7.38E-01
18.2455978,23.1778259,58.4051056,7.48E-01
18.254509,23.2153931,58.4240417,7.54E-01
18.2634354,23.2195129,58.4697533,7.52E-01
18.2724361,23.1953125,58.4924088,7.46E-01
18.2814846,23.1543579,58.5062637,7.39E-01
18.290535,23.1056213,58.498497,7.31E-01
18.2995834,23.0578918,58.4729691,7.25E-01
18.3086281,23.0174866,58.4695358,7.17E-01
18.3176575,23.0007019,58.4151802,7.07E-01
18.3266621,23.010498,58.3565598,6.92E-01
18.3356743,23.0410156,58.3298798,6.77E-01
18.3446941,23.0854492,58.308506,6.54E-01
18.3537064,23.1264038,58.3154678,6.25E-01
18.3627052,23.1607666,58.32761,5.99E-01
18.3717079,23.1769714,58.3623047,5.69E-01
18.3807335,23.1818848,58.3643379,5.40E-01
18.3897686,23.173645,58.3849258,5.13E-01
18.3987713,23.1846008,58.4139481,4.84E-01
18.4077282,23.1908875,58.4756546,4.56E-01
18.4166927,23.1882935,58.524044,4.33E-01
18.4256725,23.179718,58.5606766,4.12E-01
18.4346294,23.1690674,58.5878983,3.92E-01
18.443573,23.1607971,58.605732,3.74E-01
18.4525433,23.1539001,58.6164169,3.57E-01
18.4615326,23.1554871,58.6326675,3.46E-01
18.4705429,23.1656189,58.6510849,3.31E-01
18.4795933,23.1885376,58.6717186,3.19E-01
18.4886303,23.2241821,58.7057991,3.06E-01
18.4976749,23.2705078,58.7446976,2.97E-01
18.506691,23.3204346,58.7915726,2.91E-01
18.5156841,23.3765259,58.8320503,2.88E-01
18.5246658,23.4358826,58.8845329,2.87E-01
18.5336475,23.4904785,58.9379082,2.84E-01
18.5426579,23.5375977,58.9834747,2.82E-01
18.5516853,23.5729675,59.0222588,2.81E-01
18.5607014,23.5949402,59.0510864,2.78E-01
18.5697327,23.602417,59.0702248,2.82E-01
18.5787868,23.5931091,59.0802727,2.82E-01
18.5878277,23.5670776,59.0833893,2.81E-01
18.5968456,23.5299072,59.0796165,2.80E-01
18.6058464,23.4848938,59.0690193,2.79E-01
18.6148243,23.4467773,59.0219154,2.79E-01
18.6237774,23.4033813,58.9877243,2.77E-01
18.6327324,23.3596191,58.9591789,2.76E-01
18.6416817,23.3215332,58.9348679,2.76E-01
18.6506405,23.2884216,58.9013405,2.74E-01
18.6596107,23.2633667,58.8616142,2.73E-01
18.6685944,23.2405701,58.843441,2.71E-01
18.677599,23.2268066,58.8363304,2.68E-01
18.6866207,23.2236328,58.8323936,2.69E-01
18.6956558,23.2272949,58.8296661,2.71E-01
18.7046871,23.2138062,58.8390045,2.73E-01
18.7137127,23.1835938,58.8520126,2.79E-01
18.7227135,23.1604004,58.8115273,2.81E-01
18.7317123,23.1416931,58.7682304,2.84E-01
18.7407093,23.1295166,58.6979675,2.86E-01
18.7497139,23.1214905,58.6596832,2.88E-01
18.7587433,23.1234131,58.6267395,2.89E-01
18.7677765,23.1300354,58.6092834,2.88E-01
18.7768154,23.1451721,58.5999908,2.90E-01
18.7858524,23.1695557,58.6055565,2.91E-01
18.7948704,23.2062378,58.6215744,2.91E-01
18.8038483,23.2562561,58.648468,2.93E-01
18.8127937,23.3187256,58.6970215,2.88E-01
18.8217621,23.3929138,58.7619705,2.85E-01
18.8307724,23.4769592,58.8414726,2.84E-01
18.8398323,23.5700073,58.9328842,2.81E-01
18.8488712,23.6724548,59.0314751,2.79E-01
18.8578587,23.7814331,59.1347694,2.78E-01
18.8668346,23.8970947,59.2322159,2.80E-01
18.875824,24.016449,59.3291092,2.81E-01
18.8848286,24.1347961,59.4153099,2.82E-01
18.8938198,24.2528381,59.4951973,2.80E-01
18.9028091,24.3557129,59.5717926,2.76E-01
18.9118118,24.4482727,59.64151,2.73E-01
18.9208336,24.5276794,59.7063675,2.71E-01
18.9298534,24.5951843,59.7492027,2.63E-01
18.9388351,24.6451416,59.7695465,2.56E-01
18.9477882,24.6717224,59.7899971,2.44E-01
18.9567184,24.6857605,59.8014488,2.32E-01
18.9656696,24.6882629,59.7956352,2.21E-01
18.9746037,24.6784363,59.8128014,2.10E-01
18.983532,24.6662903,59.7915573,1.99E-01
18.9924507,24.6423035,59.7559433,1.88E-01
19.0013809,24.6069336,59.7295151,1.78E-01
19.0103416,24.5653687,59.7000961,1.71E-01
19.0193253,24.5211487,59.6698761,1.68E-01
19.0283203,24.4764404,59.6417084,1.61E-01
19.0373421,24.4342346,59.6176872,1.52E-01
19.0463924,24.3962097,59.5990906,1.45E-01
19.0554657,24.3611755,59.5908279,1.42E-01
19.064558,24.3345337,59.5640831,1.36E-01
19.0736351,24.3205872,59.551136,1.36E-01
19.0826931,24.3139343,59.5694122,1.41E-01
19.0917282,24.3279114,59.6311378,1.49E-01
19.1007595,24.3617554,59.6641006,1.54E-01
19.1097908,24.4013367,59.7005081,1.59E-01
19.1188011,24.4450073,59.7352448,1.67E-01
19.1278019,24.4891663,59.7743034,1.74E-01
19.1367989,24.5654602,59.7666855,1.84E-01
19.1457901,24.6422424,59.8300056,1.93E-01
19.1547756,24.7104187,59.8843689,2.04E-01
19.1637878,24.767334,59.9309387,2.15E-01
19.1727982,24.8110046,59.9656982,2.22E-01
19.1818142,24.8396301,59.9865799,2.28E-01
19.1908436,24.850647,59.9987984,2.31E-01
19.1998825,24.8428955,59.9976196,2.38E-01
19.20891,24.8134155,59.980423,2.43E-01
19.2179203,24.7621765,59.9417152,2.51E-01
19.2269611,24.6876221,59.8878403,2.56E-01
19.2360191,24.5904846,59.8184891,2.62E-01
19.2450504,24.4772644,59.7267075,2.69E-01
19.2541008,24.348999,59.6239815,2.75E-01
19.2631607,24.2037964,59.5377388,2.84E-01
19.2721806,24.0529175,59.4484329,2.93E-01
19.2812157,23.9207764,59.3023376,3.02E-01
19.2902355,23.8014221,59.1595421,3.08E-01
19.2992439,23.6974182,59.0307045,3.15E-01
19.3082504,23.6150513,58.9219322,3.22E-01
19.3172474,23.5585938,58.84338,3.28E-01
19.326252,23.5302429,58.8006363,3.35E-01
19.3352718,23.5346375,58.795166,3.39E-01
19.3443069,23.5702209,58.8348846,3.45E-01
19.3533611,23.6333923,58.909481,3.47E-01
19.3624153,23.7190857,59.0090942,3.51E-01
19.3714657,23.816864,59.1280289,3.54E-01
19.3805141,23.9204407,59.2520828,3.58E-01
19.3895454,24.0199585,59.3750229,3.61E-01
19.3985844,24.1044006,59.4989166,3.63E-01
19.4076138,24.1764221,59.5740814,3.64E-01
19.4166451,24.2372131,59.630085,3.61E-01
19.4256649,24.2835083,59.6606026,3.61E-01
19.4346809,24.3187866,59.6567688,3.56E-01
19.4437065,24.3493347,59.5440102,3.53E-01
19.4527531,24.3752747,59.4153328,3.48E-01
19.4617691,24.396698,59.2953987,3.44E-01
19.4707718,24.4167786,59.1912346,3.37E-01
19.4797726,24.4336548,59.1472015,3.30E-01
19.4887753,24.4499817,59.147644,3.21E-01
19.4977913,24.4662476,59.1561737,3.14E-01
19.5068016,24.4780884,59.1784248,3.09E-01
19.5158138,24.4833679,59.2045975,3.00E-01
19.5248299,24.4846191,59.2332611,2.94E-01
19.5338345,24.4841003,59.2613945,2.90E-01
19.5428352,24.4872437,59.2811279,2.84E-01
19.5518284,24.4859924,59.3148842,2.80E-01
19.5608177,24.4814148,59.3585968,2.75E-01
19.5697899,24.4763794,59.4090385,2.71E-01
19.5787354,24.4710999,59.4601974,2.65E-01
19.5876732,24.4656372,59.5208244,2.62E-01
19.5966492,24.4417419,59.6542587,2.57E-01
19.6056709,24.4189758,59.7120209,2.54E-01
19.6147156,24.4085388,59.7578125,2.50E-01
19.6237278,24.4103699,59.8031044,2.46E-01
19.6327019,24.4273071,59.8505211,2.46E-01
19.641695,24.4507141,59.8822098,2.42E-01
19.6507168,24.4733582,59.9108047,2.40E-01
19.6597118,24.4942932,59.9369049,2.39E-01
19.6686993,24.5115356,59.9624634,2.35E-01
19.6776791,24.5256042,59.9845467,2.32E-01
19.6867027,24.5355225,60.0073738,2.30E-01
19.6957397,24.5430603,60.015583,2.28E-01
19.7047634,24.5463257,60.0142174,2.26E-01
19.7138023,24.5479736,60.0062981,2.25E-01
19.7228394,24.5489502,59.9835892,2.24E-01
19.7318707,24.547821,59.9566994,2.21E-01
19.7409039,24.5454407,59.9285355,2.16E-01
19.7499142,24.5440369,59.9015427,2.14E-01
19.758913,24.5435791,59.8746071,2.11E-01
19.7679214,24.5459595,59.8442612,2.07E-01
19.7769146,24.550415,59.8155975,2.06E-01
19.7858868,24.5585327,59.7853355,2.03E-01
19.7948685,24.5694885,59.7574654,2.00E-01
19.8038025,24.5820312,59.7362328,1.98E-01
19.8127308,24.5956116,59.7236176,1.96E-01
19.821661,24.6159973,59.7173691,1.94E-01
19.8306332,24.6367188,59.71875,1.93E-01
19.8396435,24.6579285,59.723671,1.93E-01
19.8486462,24.6790161,59.7283974,1.93E-01
19.8576241,24.7001038,59.7220955,1.92E-01
19.8665695,24.7202148,59.7178764,1.93E-01
19.8755112,24.7411194,59.7011147,1.96E-01
19.8845139,24.7585144,59.6869888,1.97E-01
19.8935528,24.7718811,59.6714134,2.00E-01
19.9025631,24.7799988,59.6539307,2.05E-01
19.9115715,24.7804871,59.6363907,2.11E-01
19.9205799,24.7744751,59.6087265,2.19E-01
19.9295902,24.7599182,59.5664787,2.28E-01
19.9385757,24.7360535,59.5049362,2.34E-01
19.9475403,24.6985474,59.4362679,2.41E-01
19.95648,24.6469727,59.3745842,2.48E-01
19.965395,24.5769653,59.330101,2.52E-01
19.9742928,24.4931641,59.303463,2.58E-01
19.9831829,24.4120789,59.2337914,2.60E-01
19.9920845,24.3332825,59.1621475,2.67E-01
20.0009956,24.2420044,59.1551018,2.70E-01
20.0099449,24.1505432,59.1514893,2.76E-01
20.0189114,24.0583191,59.1637955,2.80E-01
20.0279236,23.9701843,59.1863937,2.81E-01
20.0369263,23.8934021,59.2001572,2.85E-01
20.0458851,23.8292542,59.2200584,2.89E-01
20.0548134,23.7783813,59.2622223,2.91E-01
20.0637417,23.7498169,59.2946815,2.92E-01
20.0727024,23.7238464,59.4002609,2.92E-01
20.0816975,23.7170105,59.4777946,2.92E-01
20.0907021,23.727417,59.4903755,2.94E-01
20.0997066,23.7533264,59.499527,2.95E-01
20.1086407,23.7945557,59.5047112,2.97E-01
20.1175632,23.8460388,59.5137177,2.98E-01
20.1265202,23.903595,59.5247879,3.01E-01
20.135479,23.9646301,59.5330315,3.01E-01
20.1444397,24.0240479,59.5415764,3.02E-01
20.1534157,24.0774536,59.5502319,3.01E-01
20.1623821,24.1210938,59.5557442,2.98E-01
20.17136,24.1528625,59.555809,3.00E-01
20.1803532,24.171051,59.5498848,2.98E-01
20.1893692,24.1757507,59.5346146,2.96E-01
20.1983814,24.1659241,59.5126038,2.95E-01
20.2073689,24.1426086,59.4841461,2.96E-01
20.2163334,24.1083069,59.4466743,2.96E-01
20.2252827,24.0643921,59.4014511,2.97E-01
